,品种/合约,日期,名次,会员简称,成交量（手）,增减量,会员简称,持买仓量,增减量,会员简称,持卖仓量,增减量
5282,FG212,2022-03-16,4,徽商期货,9,3,先锋期货,1602,0,先锋期货,1602,0
5283,FG212,2022-03-16,5,申银万国,5,-3,国元期货,1155,0,国元期货,1150,0
5284,FG212,2022-03-16,6,大地期货,5,-14,民生期货,1000,0,民生期货,1025,0
5285,FG212,2022-03-16,7,混沌天成期货,4,4,光大期货,513,0,光大期货,507,0
5286,FG212,2022-03-16,8,永安期货,3,3,中天期货,500,0,中天期货,500,0
5287,FG212,2022-03-16,9,中粮期货,2,-7,东吴期货,500,0,东吴期货,500,0
5288,FG212,2022-03-16,10,中原期货,2,2,美尔雅,450,0,美尔雅,450,0
5289,FG212,2022-03-16,11,兴业期货,2,2,上海东亚,450,0,上海东亚,450,0
5290,FG212,2022-03-16,12,九州期货,2,1,冠通期货,400,0,冠通期货,400,0
5291,FG212,2022-03-16,13,民生期货,2,0,神华期货,176,0,神华期货,176,0
5292,FG212,2022-03-16,14,东吴期货,2,1,佛山金控,170,0,佛山金控,170,0
5293,FG212,2022-03-16,15,宏源期货,2,0,中钢期货,100,0,中钢期货,100,0
5294,FG212,2022-03-16,16,华安期货,2,-6,中航期货,91,0,中航期货,91,0
5295,FG212,2022-03-16,17,国投安信期货,1,1,九州期货,40,0,九州期货,40,0
5296,FG212,2022-03-16,18,云晨期货,1,0,鲁证期货,20,0,银河期货,31,-6
5297,FG212,2022-03-16,19,华创期货,1,1,宏源期货,13,0,大地期货,17,-3
5298,FG212,2022-03-16,20,五矿期货,1,1,国信期货,12,5,浙商期货,8,0
5299,FG301,2022-03-16,1,东吴期货,2071,92,国泰君安,6185,15,南华期货,6217,-4
5300,FG301,2022-03-16,2,海通期货,1149,918,南华期货,6180,-6,国泰君安,6081,18
5301,FG301,2022-03-16,3,银河期货,594,-817,徽商期货,3351,33,中辉期货,3084,-12
5302,FG301,2022-03-16,4,方正中期,588,-167,中辉期货,3170,10,徽商期货,3051,-18
5303,FG301,2022-03-16,5,中信建投,522,-171,国投安信期货,3032,-11,国投安信期货,3020,-4
5304,FG301,2022-03-16,6,华安期货,426,26,长江期货,3008,-19,方正中期,2938,0
5305,FG301,2022-03-16,7,华闻期货,340,-248,鲁证期货,2903,-5,长江期货,2905,0
5306,FG301,2022-03-16,8,徽商期货,323,-39,中粮期货,2631,-4,鲁证期货,2829,-3
5307,FG301,2022-03-16,9,国信期货,308,-120,弘业期货,2608,-87,弘业期货,2685,-78
5308,FG301,2022-03-16,10,国泰君安,287,-94,天风期货,2602,-6,天风期货,2602,0
5309,FG301,2022-03-16,11,瑞达期货,278,-363,中信建投,1603,-2,中粮期货,2592,-2
5310,FG301,2022-03-16,12,永安期货,259,-79,海通期货,1576,529,海通期货,1503,480
5311,FG301,2022-03-16,13,弘业期货,249,-229,永安期货,1333,-35,永安期货,1477,102
5312,FG301,2022-03-16,14,浙商期货,220,-118,国海良时,1321,-1,中信建投,1453,-16
5313,FG301,2022-03-16,15,中信期货,218,-112,华安期货,1294,-50,兴证期货,1322,8
5314,FG301,2022-03-16,16,光大期货,203,-103,兴证期货,1287,1,国海良时,1320,12
5315,FG301,2022-03-16,17,东方财富,203,5,大越期货,1009,1,大越期货,1001,0
5316,FG301,2022-03-16,18,东航期货,182,70,上海中期,676,-1,华安期货,763,2
5317,FG301,2022-03-16,19,华西期货,180,-19,江西瑞奇,671,0,东吴期货,725,-141
5318,FG301,2022-03-16,20,中衍期货,156,3,首创期货,651,0,信达期货,680,1
5319,LR205,2022-03-16,1,华安期货,3,3,华安期货,1,1,徽商期货,1,0
5320,LR205,2022-03-16,2,徽商期货,2,1,-,-,-,-,-,-
5321,LR205,2022-03-16,3,东证期货,1,0,-,-,-,-,-,-
5322,MA204,2022-03-16,1,国投安信期货,1005,-3116,东吴期货,3567,0,东吴期货,3562,0
5323,MA204,2022-03-16,2,瑞达期货,260,48,鲁证期货,2402,0,瑞达期货,2847,-260
5324,MA204,2022-03-16,3,申银万国,213,213,中辉期货,2150,0,鲁证期货,2400,0
5325,MA204,2022-03-16,4,国富期货,92,36,上海东亚,1500,-3,中辉期货,2126,0
5326,MA204,2022-03-16,5,平安期货,41,-6,申银万国,1296,-1,申银万国,1595,212
5327,MA204,2022-03-16,6,宏源期货,40,-186,南华期货,1222,0,上海东亚,1500,0
5328,MA204,2022-03-16,7,海通期货,30,-24,华融融达期货,1180,0,南华期货,1204,0
5329,MA204,2022-03-16,8,徽商期货,26,3,永安期货,1012,-24,华融融达期货,1180,0
5330,MA204,2022-03-16,9,永安期货,24,22,浙江新世纪,941,0,浙江新世纪,941,0
5331,MA204,2022-03-16,10,国海良时,18,4,华泰期货,908,-6,光大期货,701,0
5332,MA204,2022-03-16,11,东证期货,15,15,浙商期货,735,0,先锋期货,700,0
5333,MA204,2022-03-16,12,长江期货,12,7,光大期货,701,0,红塔期货,229,0
5334,MA204,2022-03-16,13,华闻期货,12,-110,先锋期货,700,0,国投安信期货,228,-505
5335,MA204,2022-03-16,14,弘业期货,7,6,东证期货,516,5,国泰君安,134,0
5336,MA204,2022-03-16,15,华泰期货,6,-13,国富期货,203,-92,山西三立,45,0
5337,MA204,2022-03-16,16,中信期货,6,-24,平安期货,198,20,海通期货,35,-30
5338,MA204,2022-03-16,17,一德期货,6,2,国泰君安,141,5,盛达期货,23,0
5339,MA204,2022-03-16,18,国泰君安,5,-35,山西三立,45,0,中投天琪,19,2
5340,MA204,2022-03-16,19,中投天琪,4,-1,盛达期货,21,0,迈科期货,17,0
5341,MA204,2022-03-16,20,中财期货,3,-97,新湖期货,21,-1,渤海期货,15,0
5342,MA205,2022-03-16,1,东证期货,177826,-59002,中信期货,62936,-9997,东证期货,43541,-16536
5343,MA205,2022-03-16,2,中信期货,114118,-26378,东证期货,55535,-10250,中信期货,37128,-4325
5344,MA205,2022-03-16,3,海通期货,88741,-20590,国泰君安,39672,-7162,国泰君安,27747,-4093
5345,MA205,2022-03-16,4,光大期货,81944,-22626,华泰期货,35149,-2959,光大期货,26024,-12858
5346,MA205,2022-03-16,5,银河期货,56983,-13159,海通期货,31902,-1371,海通期货,25629,-1886
5347,MA205,2022-03-16,6,国泰君安,49169,-5812,银河期货,18606,-8948,永安期货,21931,-437
5348,MA205,2022-03-16,7,新湖期货,41422,-10444,新湖期货,18496,-2454,兴业期货,21901,116
5349,MA205,2022-03-16,8,华泰期货,40487,-12509,东吴期货,18108,-2039,瑞达期货,21466,-424
5350,MA205,2022-03-16,9,东吴期货,33954,-26556,光大期货,17452,-13822,新湖期货,20126,-3380
5351,MA205,2022-03-16,10,申银万国,33718,-10600,华闻期货,16540,-4092,华泰期货,18203,-3042
5352,MA205,2022-03-16,11,徽商期货,33388,-12088,中辉期货,11266,-952,中粮期货,17254,1669
5353,MA205,2022-03-16,12,东方财富,33199,-5830,永安期货,11176,-1310,东吴期货,16245,-3627
5354,MA205,2022-03-16,13,华闻期货,32335,-16358,浙商期货,10967,-169,银河期货,16113,-10015
5355,MA205,2022-03-16,14,中信建投,23503,-181,徽商期货,9977,-106,华闻期货,16009,-3377
5356,MA205,2022-03-16,15,方正中期,23252,-8428,申银万国,9383,-2141,中辉期货,10963,-791
5357,MA205,2022-03-16,16,一德期货,21981,997,方正中期,7236,15,徽商期货,8443,186
5358,MA205,2022-03-16,17,华安期货,20377,-7571,兴证期货,7183,-1299,海证期货,7560,-64
5359,MA205,2022-03-16,18,平安期货,19363,-6066,海证期货,7182,549,申银万国,7198,-3915
5360,MA205,2022-03-16,19,兴证期货,19157,-2569,宏源期货,6257,-60,安粮期货,7158,311
5361,MA205,2022-03-16,20,广发期货,17600,-632,一德期货,5692,455,一德期货,7137,-6004
5362,MA206,2022-03-16,1,东证期货,25979,4693,东证期货,34489,183,东证期货,34233,10
5363,MA206,2022-03-16,2,东吴期货,18633,-5224,华泰期货,17222,-375,华泰期货,17132,-305
5364,MA206,2022-03-16,3,光大期货,9349,-2180,申银万国,11842,-1185,瑞达期货,13068,-522
5365,MA206,2022-03-16,4,申银万国,8055,143,光大期货,11201,586,光大期货,11620,773
5366,MA206,2022-03-16,5,国信期货,7923,-1585,恒泰期货,9287,96,申银万国,11540,-1116
5367,MA206,2022-03-16,6,中粮期货,6701,-799,东吴期货,8392,-3030,恒泰期货,9282,100
5368,MA206,2022-03-16,7,恒泰期货,6488,-752,中信期货,7373,61,东吴期货,8343,-2567
5369,MA206,2022-03-16,8,广发期货,5923,5517,浙商期货,7252,2,浙商期货,7381,4
5370,MA206,2022-03-16,9,浙商期货,5194,-385,方正中期,6819,-1007,方正中期,6822,-1010
5371,MA206,2022-03-16,10,方正中期,4027,-1358,中辉期货,6781,-413,国信期货,6563,-169
5372,MA206,2022-03-16,11,华创期货,3806,3783,瑞达期货,6730,-361,中辉期货,6324,-608
5373,MA206,2022-03-16,12,新湖期货,3792,3536,国信期货,6636,-356,弘业期货,6239,-10
5374,MA206,2022-03-16,13,瑞达期货,3639,-660,弘业期货,6253,7,中信期货,6020,13
5375,MA206,2022-03-16,14,中信建投,3367,2920,银河期货,5207,-6,银河期货,5863,158
5376,MA206,2022-03-16,15,中钢期货,2564,296,华闻期货,4805,-19,华闻期货,4801,-21
5377,MA206,2022-03-16,16,五矿期货,2551,-1647,天风期货,4754,-91,天风期货,4563,-90
5378,MA206,2022-03-16,17,中辉期货,2551,-100,徽商期货,4552,-68,徽商期货,4557,6
5379,MA206,2022-03-16,18,海通期货,2307,675,新湖期货,4451,1744,新湖期货,4431,1746
5380,MA206,2022-03-16,19,大有期货,2163,-889,华安期货,3553,86,国投安信期货,3525,-16
5381,MA206,2022-03-16,20,中信期货,1876,-779,国投安信期货,3548,-9,大地期货,3451,848
5382,MA207,2022-03-16,1,弘业期货,4308,4300,东证期货,9297,674,东证期货,9264,675
5383,MA207,2022-03-16,2,中信建投,3037,2978,中信期货,6135,443,瑞达期货,6334,404
5384,MA207,2022-03-16,3,国信期货,2396,-1158,弘业期货,6002,2150,中信期货,6236,409
5385,MA207,2022-03-16,4,中粮期货,1858,-2457,申银万国,5703,-34,弘业期货,6003,2150
5386,MA207,2022-03-16,5,申银万国,1765,-1311,恒泰期货,5143,98,恒泰期货,5140,97
5387,MA207,2022-03-16,6,恒泰期货,1685,-2522,瑞达期货,4949,418,申银万国,5020,-75
5388,MA207,2022-03-16,7,华闻期货,1634,-1932,方正中期,4926,499,方正中期,4922,508
5389,MA207,2022-03-16,8,光大期货,1493,-791,大地期货,4487,293,大地期货,4490,293
5390,MA207,2022-03-16,9,东证期货,1351,-802,光大期货,4245,-25,光大期货,4247,24
5391,MA207,2022-03-16,10,五矿期货,1348,-708,浙商期货,3719,206,浙商期货,3703,196
5392,MA207,2022-03-16,11,锦泰期货,1148,-1134,东吴期货,3467,42,东吴期货,3423,0
5393,MA207,2022-03-16,12,方正中期,1093,-766,华西期货,3282,288,华西期货,3233,284
5394,MA207,2022-03-16,13,瑞达期货,938,-657,国投安信期货,3101,1,国投安信期货,3124,0
5395,MA207,2022-03-16,14,中信期货,934,-437,国元期货,2262,8,国元期货,2261,10
5396,MA207,2022-03-16,15,大有期货,730,-373,大有期货,2246,-89,大有期货,2124,-85
5397,MA207,2022-03-16,16,华西期货,670,-241,渤海期货,2098,1,渤海期货,2086,6
5398,MA207,2022-03-16,17,国泰君安,657,-201,平安期货,2054,36,中衍期货,2032,2
5399,MA207,2022-03-16,18,大地期货,606,-654,中衍期货,2032,0,平安期货,2006,1
5400,MA207,2022-03-16,19,浙商期货,492,-606,恒银期货,2001,0,恒银期货,2001,0
5401,MA207,2022-03-16,20,中国国际,380,370,华融融达期货,1909,0,华融融达期货,1900,0
5402,MA208,2022-03-16,1,弘业期货,8020,7389,弘业期货,4319,4006,弘业期货,4319,4006
5403,MA208,2022-03-16,2,中信建投,3001,3001,中信期货,3616,41,中信期货,3612,42
5404,MA208,2022-03-16,3,东吴期货,2016,1994,中辉期货,3515,0,中辉期货,3547,0
5405,MA208,2022-03-16,4,锦泰期货,728,-1128,国投安信期货,3502,0,国投安信期货,3500,0
5406,MA208,2022-03-16,5,国泰君安,537,-445,渤海期货,2490,0,渤海期货,2565,0
5407,MA208,2022-03-16,6,中粮期货,504,-1144,恒泰期货,2309,3,恒泰期货,2304,3
5408,MA208,2022-03-16,7,恒泰期货,412,-1016,申银万国,2263,3,申银万国,2258,3
5409,MA208,2022-03-16,8,华西期货,393,-380,华融融达期货,2160,0,华融融达期货,2160,0
5410,MA208,2022-03-16,9,国信期货,345,-501,国元期货,2150,0,国元期货,2150,0
5411,MA208,2022-03-16,10,大地期货,280,-138,光大期货,2051,3,光大期货,2055,6
5412,MA208,2022-03-16,11,浙商期货,208,-727,冠通期货,2000,0,冠通期货,2000,0
5413,MA208,2022-03-16,12,宏源期货,207,-44,先锋期货,2000,0,先锋期货,2000,0
5414,MA208,2022-03-16,13,瑞达期货,180,-26,浙商期货,1714,100,浙商期货,1709,100
5415,MA208,2022-03-16,14,方正中期,176,-117,浙江新世纪,1500,0,浙江新世纪,1500,0
5416,MA208,2022-03-16,15,申银万国,150,-29,长江期货,1302,0,长江期货,1300,0
5417,MA208,2022-03-16,16,中国国际,120,120,中粮期货,1260,0,中粮期货,1259,0
5418,MA208,2022-03-16,17,东证期货,115,-3,方正中期,1212,0,方正中期,1209,-2
5419,MA208,2022-03-16,18,五矿期货,94,-74,五矿期货,1142,0,五矿期货,1100,0
5420,MA208,2022-03-16,19,中信期货,85,-84,东证期货,1101,55,东证期货,1090,58
5421,MA208,2022-03-16,20,大有期货,64,-4,中信建投,1067,-1500,大地期货,1049,115
5422,MA209,2022-03-16,1,东证期货,16999,39,瑞达期货,23292,-349,新湖期货,9698,1456
5423,MA209,2022-03-16,2,光大期货,11524,-2565,新湖期货,10288,1933,宝城期货,9305,538
5424,MA209,2022-03-16,3,中信期货,10374,132,宝城期货,9446,683,广发期货,7808,-39
5425,MA209,2022-03-16,4,国信期货,9357,-484,中信期货,8936,1601,安粮期货,6087,33
5426,MA209,2022-03-16,5,华泰期货,8373,-2204,广发期货,7262,2027,中信期货,5976,629
5427,MA209,2022-03-16,6,东吴期货,7041,-2987,中信建投,6207,-1484,华闻期货,5826,-394
5428,MA209,2022-03-16,7,广发期货,6612,5583,华闻期货,5851,-384,永安期货,5704,254
5429,MA209,2022-03-16,8,银河期货,5772,2426,安粮期货,5365,-142,中信建投,5630,-1655
5430,MA209,2022-03-16,9,中信建投,5591,2883,东证期货,4472,672,东证期货,5598,1253
5431,MA209,2022-03-16,10,新湖期货,4823,-2626,平安期货,4296,8,国投安信期货,4472,252
5432,MA209,2022-03-16,11,国泰君安,4687,322,光大期货,4065,550,平安期货,4180,-391
5433,MA209,2022-03-16,12,鲁证期货,4479,3204,东吴期货,3909,80,东吴期货,4151,-113
5434,MA209,2022-03-16,13,华安期货,4241,352,海通期货,3904,-106,中银国际,4137,2
5435,MA209,2022-03-16,14,徽商期货,3343,-592,中州期货,3843,-66,中州期货,4137,381
5436,MA209,2022-03-16,15,华西期货,3319,-1599,华安期货,3515,117,国泰君安,4075,-468
5437,MA209,2022-03-16,16,方正中期,2975,-697,国海良时,3150,9,中辉期货,3948,-18
5438,MA209,2022-03-16,17,华闻期货,2810,-811,方正中期,2913,135,国海良时,3884,185
5439,MA209,2022-03-16,18,永安期货,2794,-1993,中辉期货,2871,-74,光大期货,3828,726
5440,MA209,2022-03-16,19,东海期货,2676,-1688,国联期货,2696,-66,华泰期货,3422,-882
5441,MA209,2022-03-16,20,宝城期货,2249,1047,混沌天成期货,2463,-198,国信期货,2979,-636
5442,MA210,2022-03-16,1,广发期货,3504,3503,国投安信期货,3506,0,国投安信期货,3501,0
5443,MA210,2022-03-16,2,东吴期货,1032,1008,广发期货,1829,1753,广发期货,1765,1749
5444,MA210,2022-03-16,3,中信建投,1002,992,中辉期货,1621,0,中辉期货,1622,0
5445,MA210,2022-03-16,4,平安期货,84,-119,国元期货,1600,0,国元期货,1600,0
5446,MA210,2022-03-16,5,宏源期货,49,-21,光大期货,1508,1,光大期货,1508,0
5447,MA210,2022-03-16,6,格林大华期货,25,8,美尔雅,1506,0,美尔雅,1507,0
5448,MA210,2022-03-16,7,银河期货,19,18,华闻期货,1500,0,华闻期货,1500,0
5449,MA210,2022-03-16,8,福能期货,19,19,冠通期货,1140,0,冠通期货,1140,0
5450,MA210,2022-03-16,9,国泰君安,16,8,东航期货,1036,0,东航期货,1034,0
5451,MA210,2022-03-16,10,长安期货,11,-7,中财期货,1000,0,鲁证期货,1003,0
5452,MA210,2022-03-16,11,广州期货,11,-1,鲁证期货,1000,0,中财期货,1000,0
5453,MA210,2022-03-16,12,华鑫期货,10,3,渤海期货,850,0,渤海期货,866,2
5454,MA210,2022-03-16,13,中投天琪,9,8,上海东亚,846,0,上海东亚,846,0
5455,MA210,2022-03-16,14,中衍期货,7,7,东吴期货,502,500,东吴期货,514,498
5456,MA210,2022-03-16,15,国信期货,6,6,金瑞期货,250,0,金瑞期货,250,0
5457,MA210,2022-03-16,16,物产中大,6,6,国盛期货,200,0,国盛期货,200,0
5458,MA210,2022-03-16,17,华闻期货,6,-18,平安期货,52,-16,华泰期货,51,0
5459,MA210,2022-03-16,18,华泰期货,5,4,国金期货,35,0,平安期货,50,-44
5460,MA210,2022-03-16,19,海通期货,5,3,招商期货,33,0,银河期货,33,16
5461,MA210,2022-03-16,20,创元期货,5,5,华泰期货,19,5,国金期货,28,0
5462,MA211,2022-03-16,1,广发期货,7500,7500,国投安信期货,4001,0,国投安信期货,4001,0
5463,MA211,2022-03-16,2,平安期货,14,-2,广发期货,3750,3750,广发期货,3754,3750
5464,MA211,2022-03-16,3,招商期货,10,0,华安期货,3415,0,华安期货,3413,1
5465,MA211,2022-03-16,4,国泰君安,9,-6,东航期货,3081,0,东航期货,3084,0
5466,MA211,2022-03-16,5,东吴期货,5,3,先锋期货,2501,0,先锋期货,2500,0
5467,MA211,2022-03-16,6,上海大陆,2,2,建信期货,1500,0,建信期货,1500,0
5468,MA211,2022-03-16,7,华龙期货,2,2,山西三立,1275,0,山西三立,1275,0
5469,MA211,2022-03-16,8,银河期货,2,0,中财期货,1000,0,中财期货,1000,0
5470,MA211,2022-03-16,9,东航期货,2,2,招金期货,700,0,招金期货,700,0
5471,MA211,2022-03-16,10,中信建投,2,2,上海中期,650,0,上海中期,650,0
5472,MA211,2022-03-16,11,先锋期货,2,-2,九州期货,551,0,九州期货,550,0
5473,MA211,2022-03-16,12,华闻期货,2,-1,华闻期货,500,0,华闻期货,500,0
5474,MA211,2022-03-16,13,华西期货,1,-2,中辉期货,233,0,中辉期货,239,0
5475,MA211,2022-03-16,14,徽商期货,1,0,国盛期货,200,0,国盛期货,200,0
5476,MA211,2022-03-16,15,申银万国,1,-3,国泰君安,52,1,平安期货,51,-14
5477,MA211,2022-03-16,16,创元期货,1,0,招商期货,16,-10,华泰期货,14,0
5478,MA211,2022-03-16,17,光大期货,1,0,银河期货,12,0,国泰君安,10,0
5479,MA211,2022-03-16,18,信达期货,1,1,广州期货,11,0,西南期货,7,0
5480,MA211,2022-03-16,19,华安期货,1,-5,徽商期货,6,-1,瑞达期货,6,0
5481,MA211,2022-03-16,20,一德期货,1,0,五矿期货,6,0,浙商期货,5,0
5482,MA212,2022-03-16,1,国投安信期货,4000,-1,国投安信期货,4001,2000,国投安信期货,4001,2000
5483,MA212,2022-03-16,2,东吴期货,13,8,华安期货,3832,0,华安期货,3835,0
5484,MA212,2022-03-16,3,宝城期货,10,3,冠通期货,3650,0,冠通期货,3650,0
5485,MA212,2022-03-16,4,华闻期货,9,-16,银河期货,2997,0,银河期货,3007,0
5486,MA212,2022-03-16,5,徽商期货,6,3,东吴期货,2502,1,东吴期货,2502,-2
5487,MA212,2022-03-16,6,国泰君安,6,4,财信期货,1500,0,财信期货,1500,0
5488,MA212,2022-03-16,7,平安期货,6,0,建信期货,1000,0,建信期货,1001,-1
5489,MA212,2022-03-16,8,申银万国,5,-1,申银万国,998,1,申银万国,998,0
5490,MA212,2022-03-16,9,东兴期货,4,4,先锋期货,600,0,先锋期货,602,0
5491,MA212,2022-03-16,10,中信建投,4,2,国盛期货,300,0,国盛期货,300,0
5492,MA212,2022-03-16,11,上海大陆,3,1,国泰君安,18,0,国富期货,21,-1
5493,MA212,2022-03-16,12,东证期货,2,2,首创期货,17,0,广州期货,12,0
5494,MA212,2022-03-16,13,国金期货,2,-1,西南期货,15,0,广发期货,9,0
5495,MA212,2022-03-16,14,恒银期货,2,0,永安期货,8,0,创元期货,8,0
5496,MA212,2022-03-16,15,东方财富,2,1,平安期货,8,-2,徽商期货,6,-6
5497,MA212,2022-03-16,16,新纪元期货,1,1,国金期货,5,2,五矿期货,6,0
5498,MA212,2022-03-16,17,国富期货,1,0,中信建投,5,0,光大期货,5,0
5499,MA212,2022-03-16,18,建信期货,1,-2,广州期货,5,0,国泰君安,4,4
5500,MA212,2022-03-16,19,一德期货,1,0,东方财富,5,2,招商期货,3,0
5501,MA212,2022-03-16,20,-,-,-,广发期货,4,0,中信期货,3,0
5502,MA301,2022-03-16,1,中信建投,2013,1954,徽商期货,5072,31,徽商期货,5051,1
5503,MA301,2022-03-16,2,东航期货,355,334,东航期货,2452,175,东航期货,2456,174
5504,MA301,2022-03-16,3,浙商期货,112,102,东吴期货,2032,2,东吴期货,2003,-1
5505,MA301,2022-03-16,4,华闻期货,94,-74,海证期货,1878,0,海证期货,1899,4
5506,MA301,2022-03-16,5,国信期货,84,51,财信期货,1500,0,财信期货,1500,0
5507,MA301,2022-03-16,6,华安期货,74,-9,山西三立,1425,0,山西三立,1425,0
5508,MA301,2022-03-16,7,宏源期货,66,-8,上海中期,1151,0,上海中期,1186,-5
5509,MA301,2022-03-16,8,国泰君安,63,46,华安期货,947,-2,华安期货,1012,-28
5510,MA301,2022-03-16,9,银河期货,60,-23,建信期货,800,-2,建信期货,804,3
5511,MA301,2022-03-16,10,东证期货,60,-17,永安期货,704,5,江西瑞奇,709,0
5512,MA301,2022-03-16,11,广发期货,60,53,江西瑞奇,701,0,华闻期货,515,-2
5513,MA301,2022-03-16,12,大地期货,51,31,华闻期货,520,2,第一创业,400,0
5514,MA301,2022-03-16,13,徽商期货,50,14,华泰期货,460,-1,信达期货,398,19
5515,MA301,2022-03-16,14,华鑫期货,48,-4,信达期货,448,2,国泰君安,385,-62
5516,MA301,2022-03-16,15,信达期货,37,12,第一创业,400,0,华鑫期货,314,46
5517,MA301,2022-03-16,16,弘业期货,29,-7,华鑫期货,287,0,浙商期货,174,112
5518,MA301,2022-03-16,17,方正中期,26,-2,安粮期货,104,-2,光大期货,116,-11
5519,MA301,2022-03-16,18,长江期货,22,16,宏源期货,89,-14,兴证期货,98,7
5520,MA301,2022-03-16,19,渤海期货,21,19,国泰君安,65,1,方正中期,97,13
5521,MA301,2022-03-16,20,中辉期货,21,-79,弘业期货,56,6,东证期货,78,-10
5522,OI205,2022-03-16,1,海通期货,36647,-3061,中信期货,11148,418,中粮期货,9154,-92
5523,OI205,2022-03-16,2,华闻期货,36132,-3777,一德期货,9377,-246,先锋期货,8429,-10
5524,OI205,2022-03-16,3,东证期货,32437,-4168,华泰期货,9226,22,信达期货,8414,-44
5525,OI205,2022-03-16,4,中信期货,22003,-2164,东证期货,8065,127,国投安信期货,7992,-122
5526,OI205,2022-03-16,5,光大期货,19023,-5219,宏源期货,7349,860,东证期货,6165,-860
5527,OI205,2022-03-16,6,华西期货,16362,-1405,中信建投,5685,-95,兴证期货,5862,-427
5528,OI205,2022-03-16,7,银河期货,14567,-3487,中粮期货,5541,138,中信建投,5370,217
5529,OI205,2022-03-16,8,徽商期货,11448,-2610,国泰君安,4234,24,中信期货,4891,685
5530,OI205,2022-03-16,9,兴证期货,11183,-1130,海通期货,3726,1010,瑞达期货,4868,-453
5531,OI205,2022-03-16,10,国信期货,8329,882,瑞达期货,3502,428,光大期货,4261,-1631
5532,OI205,2022-03-16,11,国泰君安,6534,-2118,银河期货,3313,363,国泰君安,3208,-62
5533,OI205,2022-03-16,12,中辉期货,6207,-1000,永安期货,3036,318,海通期货,2558,485
5534,OI205,2022-03-16,13,新湖期货,5974,-2301,首创期货,2694,-1353,银河期货,2050,416
5535,OI205,2022-03-16,14,中信建投,5878,-2412,光大期货,2398,-414,浙商期货,2035,-56
5536,OI205,2022-03-16,15,东方财富,5593,-915,金鹏期货,2004,2,一德期货,1689,-805
5537,OI205,2022-03-16,16,华泰期货,5578,-1734,国投安信期货,1916,-136,安粮期货,1676,66
5538,OI205,2022-03-16,17,华安期货,5294,-1962,申银万国,1786,52,方正中期,1571,-49
5539,OI205,2022-03-16,18,方正中期,5004,-943,招商期货,1598,79,华西期货,1344,-48
5540,OI205,2022-03-16,19,永安期货,4596,-1312,中投天琪,1592,-102,南华期货,1330,-314
5541,OI205,2022-03-16,20,安粮期货,4323,-1387,中金期货,1525,-141,国贸期货,1327,115
5542,OI207,2022-03-16,1,锦泰期货,4692,-357,国元期货,2960,221,国元期货,2983,199
5543,OI207,2022-03-16,2,银河期货,2505,390,中信期货,2375,174,银河期货,2683,15
5544,OI207,2022-03-16,3,东证期货,2408,2078,浙商期货,2200,199,中信期货,2377,82
5545,OI207,2022-03-16,4,国信期货,2304,-513,永安期货,1651,106,浙商期货,2130,200
5546,OI207,2022-03-16,5,中信建投,1737,-924,银河期货,1323,16,永安期货,1644,100
5547,OI207,2022-03-16,6,中粮期货,1520,64,方正中期,1264,-301,方正中期,1261,-301
5548,OI207,2022-03-16,7,华闻期货,1495,-512,国信期货,1227,-7,国信期货,1226,23
5549,OI207,2022-03-16,8,中信期货,1302,697,东证期货,1203,-1035,东证期货,1214,-1001
5550,OI207,2022-03-16,9,浙商期货,1263,-376,华闻期货,1153,2,华闻期货,1154,-1
5551,OI207,2022-03-16,10,中财期货,1159,1148,中粮期货,1130,139,中辉期货,1066,2
5552,OI207,2022-03-16,11,光大期货,1118,-335,中辉期货,1044,-1,中粮期货,979,1
5553,OI207,2022-03-16,12,国元期货,738,163,国盛期货,1000,-10,大有期货,841,75
5554,OI207,2022-03-16,13,方正中期,688,-617,大有期货,841,75,格林大华期货,765,4
5555,OI207,2022-03-16,14,国泰君安,621,19,华融融达期货,800,-1,华融融达期货,750,0
5556,OI207,2022-03-16,15,海通期货,585,-60,国投安信期货,764,0,创元期货,708,5
5557,OI207,2022-03-16,16,格林大华期货,582,181,格林大华期货,760,0,东吴期货,630,-1
5558,OI207,2022-03-16,17,鲁证期货,378,-65,创元期货,704,1,国投安信期货,606,0
5559,OI207,2022-03-16,18,渤海期货,376,-110,东吴期货,626,-8,五矿期货,592,-49
5560,OI207,2022-03-16,19,大有期货,362,78,五矿期货,608,-52,华泰期货,579,5
5561,OI207,2022-03-16,20,华联期货,335,45,福能期货,590,155,民生期货,574,1
5562,OI209,2022-03-16,1,银河期货,9156,-754,中信期货,4723,238,中信期货,4504,-64
5563,OI209,2022-03-16,2,中信期货,8762,-444,国投安信期货,3910,103,宏源期货,3969,-377
5564,OI209,2022-03-16,3,光大期货,7626,-53,银河期货,3793,-52,安粮期货,2823,55
5565,OI209,2022-03-16,4,国信期货,6011,545,建信期货,2807,-4,中粮期货,2611,-16
5566,OI209,2022-03-16,5,东证期货,4383,-442,安粮期货,2763,-10,海通期货,1841,-14
5567,OI209,2022-03-16,6,华闻期货,4118,-154,国泰君安,2456,-13,建信期货,1728,46
5568,OI209,2022-03-16,7,华西期货,4002,-360,海通期货,2127,141,东吴期货,1484,-13
5569,OI209,2022-03-16,8,徽商期货,3429,273,东吴期货,1560,87,广发期货,1168,6
5570,OI209,2022-03-16,9,锦泰期货,2936,-639,长安期货,1278,8,摩根大通,1132,40
