,品种/合约,日期,名次,会员简称,成交量（手）,增减量,会员简称,持买仓量,增减量,会员简称,持卖仓量,增减量
860,RM103,2021-01-29,11,浙商期货,3181,1517,中天期货,495,393,中信期货,262,-596
861,RM103,2021-01-29,12,国海良时,2878,176,浙商期货,453,312,国贸期货,255,135
862,RM103,2021-01-29,13,美尔雅,2624,2029,新湖期货,443,-158,福能期货,244,106
863,RM103,2021-01-29,14,国投安信期货,2593,578,创元期货,431,203,华泰期货,222,39
864,RM103,2021-01-29,15,永安期货,2096,438,国投安信期货,413,-76,永安期货,221,-565
865,RM103,2021-01-29,16,上海大陆,1543,840,华鑫期货,363,108,上海中期,206,-6
866,RM103,2021-01-29,17,华泰期货,1343,1142,锦泰期货,361,15,盛达期货,197,77
867,RM103,2021-01-29,18,中辉期货,773,239,中财期货,353,2,徽商期货,178,60
868,RM103,2021-01-29,19,东吴期货,757,419,国贸期货,344,99,银河期货,159,75
869,RM103,2021-01-29,20,方正中期,675,293,南华期货,289,125,海证期货,147,89
870,RM105,2021-01-29,1,东证期货,262526,18432,东证期货,18693,6349,中粮期货,43939,-1027
871,RM105,2021-01-29,2,海通期货,225330,37667,中信期货,17392,-206,兴证期货,39734,-1834
872,RM105,2021-01-29,3,中信期货,120751,19835,国泰君安,15600,319,光大期货,31258,258
873,RM105,2021-01-29,4,华西期货,105848,-17006,中粮期货,15562,680,国泰君安,15791,-288
874,RM105,2021-01-29,5,光大期货,95008,9727,永安期货,14414,-641,中信期货,15496,1011
875,RM105,2021-01-29,6,华泰期货,66465,18165,鲁证期货,12403,243,浙商期货,15415,159
876,RM105,2021-01-29,7,国富期货,59486,10774,宏源期货,11479,-1571,国投安信期货,14586,304
877,RM105,2021-01-29,8,徽商期货,42829,4688,国投安信期货,11237,-926,华泰期货,10872,-1372
878,RM105,2021-01-29,9,国泰君安,38307,4959,浙商期货,9720,-419,东证期货,8942,-2579
879,RM105,2021-01-29,10,华安期货,34167,1792,华安期货,9266,-7,国盛期货,7034,9
880,RM105,2021-01-29,11,东方财富,31774,-2005,华泰期货,8822,1397,海通期货,6006,-759
881,RM105,2021-01-29,12,银河期货,29301,2086,瑞达期货,8592,-28,永安期货,5402,545
882,RM105,2021-01-29,13,广发期货,28087,4301,海通期货,8220,245,宏源期货,4907,753
883,RM105,2021-01-29,14,东吴期货,25947,1106,安粮期货,7624,647,银河期货,4679,384
884,RM105,2021-01-29,15,新湖期货,22427,-1272,徽商期货,7253,-1300,徽商期货,4655,1091
885,RM105,2021-01-29,16,宏源期货,21404,7185,海证期货,7093,845,华安期货,4437,762
886,RM105,2021-01-29,17,申银万国,21402,3383,南华期货,6295,1244,广发期货,4374,-296
887,RM105,2021-01-29,18,中辉期货,19868,2515,广发期货,6217,-381,方正中期,4328,415
888,RM105,2021-01-29,19,永安期货,16808,3809,银河期货,6215,301,弘业期货,4144,208
889,RM105,2021-01-29,20,兴证期货,16687,-6243,一德期货,5957,169,英大期货,3987,752
890,RM109,2021-01-29,1,华泰期货,39316,8824,中信期货,7085,829,中粮期货,13745,-335
891,RM109,2021-01-29,2,海通期货,27812,2613,徽商期货,6667,2002,鲁证期货,7394,33
892,RM109,2021-01-29,3,东证期货,25054,923,国泰君安,5100,175,华安期货,6431,-8
893,RM109,2021-01-29,4,华西期货,18725,519,南华期货,4825,-1396,中信期货,5592,1084
894,RM109,2021-01-29,5,东吴期货,11703,-1032,中信建投,4287,700,安粮期货,5058,73
895,RM109,2021-01-29,6,中信期货,10501,4735,中粮期货,3890,15,光大期货,4273,206
896,RM109,2021-01-29,7,光大期货,8950,-906,申银万国,3538,104,永安期货,3376,-77
897,RM109,2021-01-29,8,广发期货,8389,6883,华泰期货,3503,153,中信建投,3104,768
898,RM109,2021-01-29,9,中信建投,6406,-795,浙商期货,3382,5,兴业期货,3099,843
899,RM109,2021-01-29,10,国泰君安,6022,1122,永安期货,2380,315,瑞达期货,3023,86
900,RM109,2021-01-29,11,华安期货,5847,1068,美尔雅,1937,-212,东证期货,2896,-62
901,RM109,2021-01-29,12,银河期货,5465,3363,弘业期货,1761,19,国泰君安,2582,5
902,RM109,2021-01-29,13,徽商期货,4656,2483,中投天琪,1719,-15,兴证期货,2559,-17
903,RM109,2021-01-29,14,美尔雅,4380,1805,福能期货,1662,-21,海证期货,2247,179
904,RM109,2021-01-29,15,宏源期货,4269,1736,银河期货,1559,349,广发期货,1630,85
905,RM109,2021-01-29,16,宝城期货,3513,1356,东吴期货,1509,292,摩根大通,1495,-8
906,RM109,2021-01-29,17,瑞达期货,3327,768,瑞达期货,1432,-59,浙商期货,1439,212
907,RM109,2021-01-29,18,中粮期货,3148,484,广发期货,1420,126,弘业期货,1338,21
908,RM109,2021-01-29,19,南华期货,3142,2250,海证期货,1394,-39,国投安信期货,1305,-2
909,RM109,2021-01-29,20,新湖期货,3137,-713,创元期货,1314,12,东航期货,1106,203
910,RS107,2021-01-29,1,东证期货,2,2,广州金控,9,-1,国投安信期货,4,0
911,RS107,2021-01-29,2,华泰期货,1,1,兴业期货,3,0,银河期货,3,0
912,RS107,2021-01-29,3,中原期货,1,-1,广发期货,2,0,中粮期货,2,0
913,RS107,2021-01-29,4,山西三立,1,1,新纪元期货,1,0,海通期货,2,0
914,RS107,2021-01-29,5,广州金控,1,0,中信期货,1,0,财信期货,2,0
915,RS107,2021-01-29,6,-,-,-,光大期货,1,0,华泰期货,1,-1
916,RS107,2021-01-29,7,-,-,-,东方财富,1,0,中原期货,1,1
917,RS107,2021-01-29,8,-,-,-,-,-,-,光大期货,1,0
918,RS107,2021-01-29,9,-,-,-,-,-,-,浙商期货,1,0
919,RS107,2021-01-29,10,-,-,-,-,-,-,永安期货,1,0
920,SA102,2021-01-29,1,中州期货,77,55,兴证期货,2800,0,大有期货,1294,-14
921,SA102,2021-01-29,2,国泰君安,30,30,大有期货,142,0,永安期货,800,0
922,SA102,2021-01-29,3,中银国际,20,20,国泰君安,30,30,浙商期货,495,0
923,SA102,2021-01-29,4,国联期货,20,20,中州期货,4,-1,中原期货,163,0
924,SA102,2021-01-29,5,中投天琪,15,15,-,-,-,中州期货,92,76
925,SA102,2021-01-29,6,大有期货,14,4,-,-,-,国海良时,78,-2
926,SA102,2021-01-29,7,华融融达期货,13,13,-,-,-,银河期货,54,0
927,SA102,2021-01-29,8,创元期货,8,-52,-,-,-,-,-,-
928,SA102,2021-01-29,9,徽商期货,5,4,-,-,-,-,-,-
929,SA102,2021-01-29,10,华鑫期货,4,4,-,-,-,-,-,-
930,SA102,2021-01-29,11,华安期货,3,1,-,-,-,-,-,-
931,SA102,2021-01-29,12,盛达期货,2,2,-,-,-,-,-,-
932,SA102,2021-01-29,13,鲁证期货,2,2,-,-,-,-,-,-
933,SA102,2021-01-29,14,五矿经易期货,2,2,-,-,-,-,-,-
934,SA102,2021-01-29,15,国海良时,2,2,-,-,-,-,-,-
935,SA102,2021-01-29,16,海证期货,2,2,-,-,-,-,-,-
936,SA102,2021-01-29,17,东航期货,1,1,-,-,-,-,-,-
937,SA103,2021-01-29,1,海通期货,2116,308,招商期货,1487,-162,兴证期货,2800,-70
938,SA103,2021-01-29,2,锦泰期货,1361,266,中州期货,1340,739,上海大陆,1501,0
939,SA103,2021-01-29,3,东证期货,1197,44,东吴期货,876,3,中粮期货,1495,96
940,SA103,2021-01-29,4,中信期货,1166,304,浙商期货,874,-97,招商期货,1334,-153
941,SA103,2021-01-29,5,兴证期货,1137,-89,瑞达期货,622,273,永安期货,1035,-2
942,SA103,2021-01-29,6,中粮期货,981,-2304,山西三立,580,-8,国泰君安,942,97
943,SA103,2021-01-29,7,华闻期货,805,-384,国投安信期货,429,-36,大有期货,928,-8
944,SA103,2021-01-29,8,中州期货,742,436,华泰期货,423,-96,中财期货,722,-75
945,SA103,2021-01-29,9,招商期货,701,39,中粮期货,401,-7,东吴期货,511,0
946,SA103,2021-01-29,10,鲁证期货,616,119,天风期货,401,-1,国投安信期货,374,-21
947,SA103,2021-01-29,11,中天期货,549,164,华金期货,334,87,国信期货,275,-84
948,SA103,2021-01-29,12,华泰期货,481,81,国信期货,297,-80,中信期货,247,-110
949,SA103,2021-01-29,13,上海大陆,476,417,东兴期货,269,0,方正中期,148,-123
950,SA103,2021-01-29,14,长江期货,451,-295,永安期货,216,-1,银河期货,99,39
951,SA103,2021-01-29,15,江西瑞奇,392,-11,南华期货,209,-9,平安期货,96,76
952,SA103,2021-01-29,16,瑞达期货,354,40,徽商期货,205,1,建信期货,93,0
953,SA103,2021-01-29,17,徽商期货,348,51,中原期货,184,0,华安期货,61,0
954,SA103,2021-01-29,18,方正中期,337,-221,国联期货,184,4,前海期货,60,13
955,SA103,2021-01-29,19,银河期货,323,-23,华西期货,177,0,华泰期货,42,1
956,SA103,2021-01-29,20,国信期货,318,-82,方正中期,160,-152,中信建投,42,1
957,SA104,2021-01-29,1,海通期货,10339,683,大有期货,4364,0,五矿经易期货,3610,8
958,SA104,2021-01-29,2,广发期货,6272,-569,五矿经易期货,3658,47,招商期货,1590,-11
959,SA104,2021-01-29,3,中信期货,3480,868,瑞达期货,2121,1112,上海大陆,1340,1015
960,SA104,2021-01-29,4,东证期货,3314,-258,华金期货,1800,25,中州期货,1340,739
961,SA104,2021-01-29,5,银河期货,2881,-1410,招商期货,1501,10,锦泰期货,1206,185
962,SA104,2021-01-29,6,锦泰期货,2647,-7,兴证期货,1257,-4,银河期货,1135,-17
963,SA104,2021-01-29,7,中粮期货,2533,-3331,锦泰期货,1136,174,中粮期货,1014,-1
964,SA104,2021-01-29,8,兴证期货,2174,-46,永安期货,831,801,大有期货,920,0
965,SA104,2021-01-29,9,方正中期,1780,-288,方正中期,601,0,方正中期,672,-100
966,SA104,2021-01-29,10,华金期货,1613,-709,中信期货,506,9,华泰期货,648,-20
967,SA104,2021-01-29,11,国信期货,1576,-474,长江期货,445,-18,中原期货,556,0
968,SA104,2021-01-29,12,瑞达期货,1367,1066,国贸期货,439,319,瑞达期货,550,255
969,SA104,2021-01-29,13,招商期货,1173,-25,国投安信期货,409,-7,中财期货,541,82
970,SA104,2021-01-29,14,长江期货,1152,343,东证期货,408,-5,天风期货,501,50
971,SA104,2021-01-29,15,上海大陆,1075,1029,天风期货,400,0,兴证期货,477,-4
972,SA104,2021-01-29,16,冠通期货,1012,796,平安期货,388,215,东证期货,447,3
973,SA104,2021-01-29,17,华西期货,882,-14,中信建投,349,37,中信期货,420,3
974,SA104,2021-01-29,18,永安期货,843,700,国信期货,307,268,长江期货,412,-26
975,SA104,2021-01-29,19,东海期货,818,518,中辉期货,288,23,国投安信期货,410,9
976,SA104,2021-01-29,20,国投安信期货,810,16,山金期货,120,60,徽商期货,348,-18
977,SA105,2021-01-29,1,海通期货,66819,-8748,中信期货,10491,4330,永安期货,16425,3162
978,SA105,2021-01-29,2,中信建投,47426,-22628,徽商期货,8451,563,中信期货,9689,-1497
979,SA105,2021-01-29,3,新湖期货,27005,2401,国泰君安,7205,-898,中粮期货,7884,1781
980,SA105,2021-01-29,4,东证期货,25388,-2467,银河期货,6818,797,徽商期货,7249,-1146
981,SA105,2021-01-29,5,徽商期货,24665,-4841,永安期货,6763,612,国泰君安,6693,-140
982,SA105,2021-01-29,6,光大期货,23424,-12501,东证期货,6663,-3958,瑞达期货,6363,643
983,SA105,2021-01-29,7,国泰君安,22650,-491,海通期货,6386,-159,银河期货,6224,2724
984,SA105,2021-01-29,8,银河期货,21753,3138,新湖期货,6076,768,方正中期,6137,-295
985,SA105,2021-01-29,9,中信期货,21005,4579,混沌天成期货,5633,-22,平安期货,5020,39
986,SA105,2021-01-29,10,华泰期货,19407,-2116,方正中期,5140,448,大有期货,4614,-41
987,SA105,2021-01-29,11,广发期货,18226,-1941,中信建投,4601,83,新湖期货,4285,1025
988,SA105,2021-01-29,12,东吴期货,17479,-4187,华泰期货,4470,-74,华安期货,3951,-114
989,SA105,2021-01-29,13,华安期货,16645,-3393,平安期货,4360,8,国富期货,3882,1081
990,SA105,2021-01-29,14,永安期货,16266,2126,申银万国,3422,-666,光大期货,3722,-7537
991,SA105,2021-01-29,15,方正中期,13457,-614,兴证期货,3250,-70,海通期货,3375,18
992,SA105,2021-01-29,16,东方财富,11982,312,中辉期货,3211,-236,宏源期货,3343,-121
993,SA105,2021-01-29,17,宏源期货,10173,1557,天风期货,3156,102,广发期货,3315,-416
994,SA105,2021-01-29,18,鲁证期货,9029,3347,广发期货,3121,184,东证期货,2966,-1598
995,SA105,2021-01-29,19,兴证期货,9014,-4498,瑞达期货,3118,-212,广州期货,2853,363
996,SA105,2021-01-29,20,平安期货,8679,298,国贸期货,2959,534,上海大陆,2704,-306
997,SA109,2021-01-29,1,国泰君安,1521,1342,国泰君安,2434,-1126,永安期货,3142,-166
998,SA109,2021-01-29,2,东证期货,1337,407,中粮期货,1863,141,徽商期货,1031,-13
999,SA109,2021-01-29,3,银河期货,994,750,徽商期货,928,42,财信期货,954,-11
1000,SA109,2021-01-29,4,宏源期货,784,92,财信期货,908,-4,上海大陆,937,387
1001,SA109,2021-01-29,5,冠通期货,715,-88,方正中期,861,13,首创期货,858,-2
1002,SA109,2021-01-29,6,浙商期货,595,541,首创期货,855,5,浙商期货,786,107
1003,SA109,2021-01-29,7,海通期货,582,271,华安期货,841,139,东吴期货,626,27
1004,SA109,2021-01-29,8,上海大陆,548,393,东吴期货,635,14,华安期货,566,46
1005,SA109,2021-01-29,9,华安期货,513,-132,安粮期货,425,-5,国泰君安,513,125
1006,SA109,2021-01-29,10,中粮期货,491,280,广发期货,389,51,安粮期货,449,22
1007,SA109,2021-01-29,11,中州期货,449,441,南华期货,345,0,宏源期货,439,-3
1008,SA109,2021-01-29,12,永安期货,380,-439,信达期货,329,109,天风期货,340,-1
1009,SA109,2021-01-29,13,中天期货,349,33,国投安信期货,312,-11,信达期货,285,201
1010,SA109,2021-01-29,14,中信期货,339,246,大有期货,293,214,宝城期货,283,50
1011,SA109,2021-01-29,15,广发期货,335,238,宝城期货,250,78,海证期货,280,-75
1012,SA109,2021-01-29,16,信达期货,322,143,鲁证期货,214,-19,中粮期货,240,50
1013,SA109,2021-01-29,17,中辉期货,311,165,永安期货,211,56,国元期货,195,2
1014,SA109,2021-01-29,18,东吴期货,263,130,中辉期货,181,18,方正中期,163,12
1015,SA109,2021-01-29,19,徽商期货,253,-1648,宏源期货,175,-33,银河期货,162,-250
1016,SA109,2021-01-29,20,国盛期货,238,238,华鑫期货,172,10,中辉期货,160,-13
1017,SF102,2021-01-29,1,中大期货,3,-1,中大期货,93,3,永安期货,102,0
1018,SF102,2021-01-29,2,国金期货,2,2,中信期货,39,0,五矿经易期货,19,0
1019,SF102,2021-01-29,3,宏源期货,1,1,和合期货,2,0,中大期货,12,0
1020,SF102,2021-01-29,4,-,-,-,-,-,-,东证期货,1,0
1021,SF103,2021-01-29,1,中信期货,11078,-863,华融融达期货,638,128,华融融达期货,635,-11
1022,SF103,2021-01-29,2,东证期货,3403,-480,东吴期货,594,148,中原期货,600,0
1023,SF103,2021-01-29,3,中粮期货,2696,-706,东海期货,427,427,中粮期货,488,-62
1024,SF103,2021-01-29,4,华闻期货,2098,-2694,银河期货,350,-195,东海期货,440,440
1025,SF103,2021-01-29,5,国元期货,1793,830,中粮期货,310,2,中大期货,315,35
1026,SF103,2021-01-29,6,银河期货,1623,564,中原期货,300,0,中信期货,250,-395
1027,SF103,2021-01-29,7,申银万国,1361,-263,国投安信期货,266,0,华泰期货,249,222
1028,SF103,2021-01-29,8,东吴期货,1282,308,华泰期货,225,222,永安期货,141,-150
1029,SF103,2021-01-29,9,五矿经易期货,1279,-910,中电投先融,200,0,国贸期货,100,0
1030,SF103,2021-01-29,10,东海期货,1169,1079,弘业期货,80,27,光大期货,91,43
1031,SF103,2021-01-29,11,国信期货,1032,20,中信期货,70,-141,银河期货,80,0
1032,SF103,2021-01-29,12,浙商期货,1025,-413,五矿经易期货,50,50,国元期货,70,-43
1033,SF103,2021-01-29,13,永安期货,1012,-20,国元期货,39,20,东证期货,58,-434
1034,SF103,2021-01-29,14,神华期货,838,638,光大期货,33,27,广发期货,40,40
1035,SF103,2021-01-29,15,弘业期货,556,-480,东证期货,31,-445,天风期货,32,8
1036,SF103,2021-01-29,16,华西期货,536,30,广发期货,29,1,弘业期货,30,13
1037,SF103,2021-01-29,17,华泰期货,518,494,首创期货,27,-68,申银万国,23,-294
1038,SF103,2021-01-29,18,首创期货,478,359,徽商期货,24,7,宏源期货,23,-1
1039,SF103,2021-01-29,19,光大期货,224,147,中财期货,22,5,浙商期货,20,-15
1040,SF103,2021-01-29,20,海通期货,185,-336,海通期货,17,17,五矿经易期货,20,-151
1041,SF105,2021-01-29,1,中信期货,85247,23619,中信期货,13232,949,中信期货,11834,-776
1042,SF105,2021-01-29,2,东证期货,37251,16729,银河期货,7847,-2005,东证期货,8450,2730
1043,SF105,2021-01-29,3,徽商期货,27773,6946,一德期货,6377,-4515,银河期货,6910,-2209
1044,SF105,2021-01-29,4,光大期货,20943,5825,美尔雅,5424,57,五矿经易期货,6754,-142
1045,SF105,2021-01-29,5,东方财富,20922,4861,国投安信期货,4818,-2989,光大期货,5253,1058
1046,SF105,2021-01-29,6,美尔雅,17729,6970,国泰君安,4530,-1228,永安期货,5244,-89
1047,SF105,2021-01-29,7,华泰期货,15799,1269,海通期货,4200,-599,国泰君安,4854,1138
1048,SF105,2021-01-29,8,银河期货,15450,6514,永安期货,3965,-312,华泰期货,4551,-403
1049,SF105,2021-01-29,9,海通期货,15248,344,东证期货,3881,-6365,新湖期货,3982,226
1050,SF105,2021-01-29,10,申银万国,15085,6139,光大期货,3760,449,中粮期货,3483,-2089
1051,SF105,2021-01-29,11,新湖期货,14443,1177,中原期货,3747,-938,海通期货,3266,79
1052,SF105,2021-01-29,12,东吴期货,14332,696,新湖期货,3394,-361,华闻期货,3146,1481
1053,SF105,2021-01-29,13,广发期货,13817,8420,华闻期货,3189,1437,浙商期货,2912,-1022
1054,SF105,2021-01-29,14,国泰君安,13190,-2421,海证期货,3177,1311,中信建投,2244,514
1055,SF105,2021-01-29,15,国投安信期货,12951,7313,华泰期货,3110,-1484,招商期货,1872,-58
1056,SF105,2021-01-29,16,华闻期货,12006,3326,徽商期货,2773,666,南华期货,1866,411
1057,SF105,2021-01-29,17,兴证期货,11825,2859,宏源期货,2652,909,兴业期货,1833,-198
1058,SF105,2021-01-29,18,一德期货,11779,6252,申银万国,2620,42,华安期货,1798,127
1059,SF105,2021-01-29,19,中信建投,11497,5065,华融融达期货,2451,816,国贸期货,1753,-469
1060,SF105,2021-01-29,20,华安期货,10946,235,建信期货,2125,-106,宏源期货,1715,-200
1061,SF109,2021-01-29,1,中信期货,2317,410,中信期货,1610,6,中信期货,5869,-161
1062,SF109,2021-01-29,2,东吴期货,2248,1852,建信期货,1026,50,首创期货,990,-9
1063,SF109,2021-01-29,3,宏源期货,1094,362,中粮期货,931,-126,华融融达期货,836,0
1064,SF109,2021-01-29,4,东证期货,638,294,永安期货,904,-10,东吴期货,471,-51
1065,SF109,2021-01-29,5,国元期货,504,429,大有期货,847,-135,大有期货,411,-13
1066,SF109,2021-01-29,6,华融融达期货,471,450,浙商期货,844,-280,五矿经易期货,331,243
1067,SF109,2021-01-29,7,五矿经易期货,471,471,华融融达期货,743,445,方正中期,255,18
1068,SF109,2021-01-29,8,建信期货,454,245,广州期货,703,2,徽商期货,219,-83
1069,SF109,2021-01-29,9,上海大陆,439,-364,兴业期货,610,-100,国元期货,203,191
1070,SF109,2021-01-29,10,海通期货,408,353,南华期货,505,0,迈科期货,195,-8
1071,SF109,2021-01-29,11,大有期货,402,245,东吴期货,479,17,永安期货,180,-21
1072,SF109,2021-01-29,12,弘业期货,399,170,国泰君安,446,16,中州期货,177,0
1073,SF109,2021-01-29,13,国投安信期货,389,268,国投安信期货,433,96,华鑫期货,165,6
1074,SF109,2021-01-29,14,南华期货,339,-67,五矿经易期货,362,52,国富期货,150,-1
1075,SF109,2021-01-29,15,财信期货,338,244,光大期货,316,-1,中财期货,145,-9
1076,SF109,2021-01-29,16,浙商期货,335,273,宏源期货,213,-9,中大期货,129,0
1077,SF109,2021-01-29,17,华鑫期货,286,275,银河期货,152,37,中原期货,128,1
1078,SF109,2021-01-29,18,国贸期货,282,-38,中电投先融,150,0,锦泰期货,113,-2
1079,SF109,2021-01-29,19,一德期货,249,59,一德期货,148,-44,上海中期,104,-3
1080,SF109,2021-01-29,20,中原期货,246,205,迈科期货,145,145,中天期货,101,1
1081,SM102,2021-01-29,1,申银万国,40,40,东海期货,39,0,银河期货,41,0
1082,SM102,2021-01-29,2,银河期货,40,33,银河期货,4,0,徽商期货,2,0
1083,SM103,2021-01-29,1,中信期货,8744,1575,东兴期货,2292,-20,中钢期货,2400,-400
1084,SM103,2021-01-29,2,锦泰期货,2410,299,中粮期货,750,-157,东海期货,1583,-100
1085,SM103,2021-01-29,3,中粮期货,1977,701,国泰君安,733,-144,东证期货,1083,-98
1086,SM103,2021-01-29,4,格林大华期货,1936,1416,浙商期货,720,-14,格林大华期货,593,0
1087,SM103,2021-01-29,5,东证期货,1916,64,建信期货,528,0,中粮期货,540,210
1088,SM103,2021-01-29,6,银河期货,1805,476,中信期货,403,0,中大期货,435,90
1089,SM103,2021-01-29,7,广发期货,1712,-488,五矿经易期货,388,378,五矿经易期货,400,0
1090,SM103,2021-01-29,8,江西瑞奇,1508,-84,国海良时,362,-222,一德期货,204,-96
1091,SM103,2021-01-29,9,五矿经易期货,1420,403,国投安信期货,300,0,银河期货,149,0
1092,SM103,2021-01-29,10,国信期货,1404,220,格林大华期货,300,-10,永安期货,114,-90
1093,SM103,2021-01-29,11,浙商期货,1346,-344,中电投先融,272,0,冠通期货,75,0
1094,SM103,2021-01-29,12,永安期货,942,242,华闻期货,200,0,国海良时,51,0
1095,SM103,2021-01-29,13,申银万国,893,-83,东证期货,155,-2,锦泰期货,49,-1
1096,SM103,2021-01-29,14,中钢期货,854,854,冠通期货,75,0,中信期货,33,2
1097,SM103,2021-01-29,15,中天期货,797,356,锦泰期货,59,-183,浙商期货,27,6
1098,SM103,2021-01-29,16,海通期货,703,518,招金期货,48,0,宝城期货,14,14
1099,SM103,2021-01-29,17,弘业期货,456,-43,安粮期货,35,-23,国信期货,12,-359
1100,SM103,2021-01-29,18,国泰君安,338,299,申银万国,30,-68,宏源期货,12,8
1101,SM103,2021-01-29,19,国海良时,234,17,徽商期货,27,6,华泰期货,10,0
1102,SM103,2021-01-29,20,东海期货,160,140,倍特期货,23,0,弘业期货,10,-2
1103,SM104,2021-01-29,1,中信期货,11416,-131,五矿经易期货,5231,328,五矿经易期货,5101,328
1104,SM104,2021-01-29,2,中粮期货,2178,952,中粮期货,1676,172,中信建投,4001,1
1105,SM104,2021-01-29,3,银河期货,2142,514,中信期货,1041,12,中信期货,3005,0
1106,SM104,2021-01-29,4,锦泰期货,2001,196,兴证期货,881,-295,锦泰期货,617,-168
1107,SM104,2021-01-29,5,东证期货,1961,-95,格林大华期货,794,-1,格林大华期货,504,-10
1108,SM104,2021-01-29,6,格林大华期货,1763,1102,国泰君安,672,-40,永安期货,442,129
1109,SM104,2021-01-29,7,国信期货,1574,375,锦泰期货,633,25,申银万国,429,94
1110,SM104,2021-01-29,8,浙商期货,1530,-926,国海良时,600,-180,弘业期货,403,-24
1111,SM104,2021-01-29,9,广发期货,1526,-3007,东证期货,484,146,国信期货,365,337
1112,SM104,2021-01-29,10,江西瑞奇,1439,-397,弘业期货,403,-24,冠通期货,100,0
1113,SM104,2021-01-29,11,中天期货,1380,560,永安期货,393,102,东证期货,55,9
1114,SM104,2021-01-29,12,五矿经易期货,1104,271,国信期货,366,341,东吴期货,38,-2
1115,SM104,2021-01-29,13,申银万国,1084,-56,金瑞期货,353,205,中粮期货,36,0
1116,SM104,2021-01-29,14,永安期货,1011,-540,申银万国,336,44,国泰君安,32,12
1117,SM104,2021-01-29,15,光大期货,747,-124,鲁证期货,271,161,招商期货,28,4
1118,SM104,2021-01-29,16,华西期货,738,-88,东兴期货,230,-500,一德期货,24,12
1119,SM104,2021-01-29,17,东吴期货,676,281,浙商期货,210,-21,海证期货,22,7
1120,SM104,2021-01-29,18,东兴期货,500,500,华泰期货,194,71,银河期货,20,20
1121,SM104,2021-01-29,19,中辉期货,447,-206,中辉期货,106,20,中天期货,20,0
1122,SM104,2021-01-29,20,金瑞期货,382,122,冠通期货,100,0,江西瑞奇,17,7
1123,SM105,2021-01-29,1,中信期货,96798,-7245,中信期货,16260,1120,中信期货,16422,-652
1124,SM105,2021-01-29,2,东证期货,26394,-4865,申银万国,9396,-20,银河期货,15744,-1109
1125,SM105,2021-01-29,3,华闻期货,16882,2957,一德期货,5405,875,国泰君安,9380,436
1126,SM105,2021-01-29,4,海通期货,15907,-6496,国泰君安,4496,-415,中钢期货,5103,-1322
1127,SM105,2021-01-29,5,银河期货,15747,3190,国投安信期货,4309,2955,中粮期货,3525,64
1128,SM105,2021-01-29,6,华西期货,15093,3663,东证期货,4207,-346,上海大陆,3135,-227
1129,SM105,2021-01-29,7,徽商期货,14089,928,银河期货,3520,868,一德期货,3113,452
1130,SM105,2021-01-29,8,光大期货,12557,-1733,永安期货,3300,337,东证期货,2765,1006
1131,SM105,2021-01-29,9,华泰期货,11229,-1601,广发期货,3079,190,兴证期货,2740,-40
1132,SM105,2021-01-29,10,广发期货,10394,-2877,五矿经易期货,2846,477,华泰期货,2356,1023
1133,SM105,2021-01-29,11,东吴期货,10276,-2444,海证期货,2805,-375,申银万国,2347,34
1134,SM105,2021-01-29,12,中财期货,8519,4604,天富期货,2483,-75,中信建投,2200,521
1135,SM105,2021-01-29,13,新湖期货,7594,394,华泰期货,2309,-1402,永安期货,2181,-2
1136,SM105,2021-01-29,14,国泰君安,7539,-1435,弘业期货,2112,1358,浙商期货,1876,-840
1137,SM105,2021-01-29,15,华安期货,7274,-244,兴证期货,1973,656,广发期货,1825,202
1138,SM105,2021-01-29,16,国投安信期货,7188,2284,国海良时,1793,-624,东吴期货,1803,386
1139,SM105,2021-01-29,17,国海良时,7134,168,海通期货,1766,-130,宏源期货,1739,739
1140,SM105,2021-01-29,18,宏源期货,7042,851,方正中期,1662,-324,海通期货,1713,-495
1141,SM105,2021-01-29,19,中辉期货,6911,-2366,宏源期货,1661,-1317,上海中期,1700,-1446
1142,SM105,2021-01-29,20,安粮期货,6638,924,新湖期货,1563,-150,美尔雅,1611,779
1143,SR103,2021-01-29,1,中粮期货,4909,1053,招商期货,1126,-326,中粮期货,4878,30
1144,SR103,2021-01-29,2,华泰期货,4577,998,中信建投,1077,33,招商期货,867,-317
1145,SR103,2021-01-29,3,东证期货,3683,754,中粮期货,912,45,南华期货,449,-9
1146,SR103,2021-01-29,4,华闻期货,1780,-993,中信期货,826,0,浙商期货,384,-54
1147,SR103,2021-01-29,5,国海良时,1548,-389,华金期货,772,-288,中大期货,330,0
1148,SR103,2021-01-29,6,申银万国,1418,-430,南华期货,474,-9,鲁证期货,311,120
1149,SR103,2021-01-29,7,南华期货,1274,-574,中大期货,353,20,申银万国,260,-326
1150,SR103,2021-01-29,8,浙商期货,1238,100,华泰期货,291,29,东兴期货,260,0
1151,SR103,2021-01-29,9,方正中期,1228,-405,国泰君安,243,8,大地期货,130,0
1152,SR103,2021-01-29,10,广发期货,1104,-2025,混沌天成期货,218,200,中信期货,129,0
1153,SR103,2021-01-29,11,华金期货,1082,-1457,浙商期货,211,-14,首创期货,113,17
1154,SR103,2021-01-29,12,永安期货,1037,-119,中辉期货,177,63,金鹏期货,80,0
1155,SR103,2021-01-29,13,五矿经易期货,1016,-616,迈科期货,154,0,国投安信期货,73,0
